architecture,horizon,run,success,errors_introduced,errors_detected,errors_recovered,escaped_errors,agent_calls
single,10,169,1,0,0,0,0,10
reflection,10,169,1,0,2,2,0,12
static_team,10,169,1,0,0,0,0,20
corpus_mesh,10,169,1,0,0,0,0,30
single,10,170,1,0,0,0,0,10
reflection,10,170,1,0,4,4,0,14
static_team,10,170,1,0,0,0,0,20
corpus_mesh,10,170,1,0,0,0,0,30
single,10,171,1,0,0,0,0,10
reflection,10,171,1,0,0,0,0,10
static_team,10,171,1,0,0,0,0,20
corpus_mesh,10,171,1,0,0,0,0,30
single,10,172,1,0,0,0,0,10
reflection,10,172,1,1,4,4,0,14
static_team,10,172,1,1,1,1,0,22
corpus_mesh,10,172,1,1,1,1,0,32
single,10,173,1,0,0,0,0,10
reflection,10,173,1,0,3,3,0,13
static_team,10,173,1,0,0,0,0,20
corpus_mesh,10,173,1,0,0,0,0,30
single,10,174,1,0,0,0,0,10
reflection,10,174,1,0,3,3,0,13
static_team,10,174,1,0,0,0,0,20
corpus_mesh,10,174,1,0,0,0,0,30
single,10,175,1,0,0,0,0,10
reflection,10,175,1,0,2,2,0,12
static_team,10,175,1,0,0,0,0,20
corpus_mesh,10,175,1,0,0,0,0,32
single,10,176,1,0,0,0,0,10
reflection,10,176,1,0,1,1,0,11
static_team,10,176,1,0,0,0,0,20
corpus_mesh,10,176,1,0,0,0,0,30
single,10,177,0,1,0,0,1,10
reflection,10,177,1,0,1,1,0,11
static_team,10,177,1,0,0,0,0,20
corpus_mesh,10,177,1,0,0,0,0,30
single,10,178,1,0,0,0,0,10
reflection,10,178,0,0,3,2,1,13
static_team,10,178,1,0,0,0,0,20
corpus_mesh,10,178,0,0,0,0,1,32
single,10,179,1,0,0,0,0,10
reflection,10,179,1,0,1,1,0,11
static_team,10,179,1,1,1,1,0,21
corpus_mesh,10,179,1,0,0,0,0,30
single,10,180,0,1,0,0,1,10
reflection,10,180,1,0,4,4,0,14
static_team,10,180,1,0,0,0,0,20
corpus_mesh,10,180,1,0,0,0,0,30
single,10,181,0,1,0,0,1,10
reflection,10,181,1,0,4,4,0,14
static_team,10,181,1,0,0,0,0,20
corpus_mesh,10,181,1,2,2,2,0,34
single,10,182,1,0,0,0,0,10
reflection,10,182,1,0,6,6,0,16
static_team,10,182,1,1,1,1,0,21
corpus_mesh,10,182,1,0,0,0,0,32
single,10,183,1,0,0,0,0,10
reflection,10,183,1,0,2,2,0,12
static_team,10,183,1,0,0,0,0,20
corpus_mesh,10,183,1,0,0,0,0,30
single,10,184,1,0,0,0,0,10
reflection,10,184,1,0,1,1,0,11
static_team,10,184,1,0,0,0,0,20
corpus_mesh,10,184,1,0,0,0,0,30
single,10,185,1,0,0,0,0,10
reflection,10,185,0,1,3,3,1,13
static_team,10,185,1,0,0,0,0,21
corpus_mesh,10,185,1,1,1,1,0,32
single,10,186,1,0,0,0,0,10
reflection,10,186,1,0,1,1,0,11
static_team,10,186,1,0,0,0,0,21
corpus_mesh,10,186,1,2,2,2,0,34
single,10,187,1,0,0,0,0,10
reflection,10,187,1,0,3,3,0,13
static_team,10,187,1,0,0,0,0,20
corpus_mesh,10,187,1,0,0,0,0,30
single,10,188,1,0,0,0,0,10
reflection,10,188,0,1,4,3,1,14
static_team,10,188,1,0,0,0,0,20
corpus_mesh,10,188,1,1,1,1,0,32
single,10,189,1,0,0,0,0,10
reflection,10,189,1,0,4,4,0,14
static_team,10,189,1,0,0,0,0,20
corpus_mesh,10,189,1,0,0,0,0,30
single,10,190,0,1,0,0,1,10
reflection,10,190,1,0,3,3,0,13
static_team,10,190,1,0,0,0,0,20
corpus_mesh,10,190,1,0,0,0,0,30
single,10,191,0,1,0,0,1,10
reflection,10,191,1,0,1,1,0,11
static_team,10,191,1,0,0,0,0,20
corpus_mesh,10,191,1,0,0,0,0,30
single,10,192,1,0,0,0,0,10
reflection,10,192,1,0,0,0,0,10
static_team,10,192,1,0,0,0,0,20
corpus_mesh,10,192,1,0,0,0,0,30
single,10,193,0,1,0,0,1,10
reflection,10,193,1,0,6,6,0,16
static_team,10,193,1,0,0,0,0,21
corpus_mesh,10,193,1,2,2,2,0,34
single,10,194,1,0,0,0,0,10
reflection,10,194,0,1,2,2,1,12
static_team,10,194,0,1,1,0,1,21
corpus_mesh,10,194,1,0,0,0,0,30
single,10,195,1,0,0,0,0,10
reflection,10,195,1,0,3,3,0,13
static_team,10,195,1,1,1,1,0,21
corpus_mesh,10,195,1,0,0,0,0,30
single,10,196,1,0,0,0,0,10
reflection,10,196,1,0,2,2,0,12
static_team,10,196,1,0,0,0,0,20
corpus_mesh,10,196,1,0,0,0,0,30
single,10,197,1,0,0,0,0,10
reflection,10,197,1,0,3,3,0,13
static_team,10,197,1,1,1,1,0,21
corpus_mesh,10,197,1,0,0,0,0,30
single,10,198,0,1,0,0,1,10
reflection,10,198,0,0,4,3,1,14
static_team,10,198,1,0,0,0,0,21
corpus_mesh,10,198,1,0,0,0,0,32
single,10,199,1,0,0,0,0,10
reflection,10,199,1,0,2,2,0,12
static_team,10,199,1,0,0,0,0,20
corpus_mesh,10,199,1,0,0,0,0,30
single,10,200,1,0,0,0,0,10
reflection,10,200,1,0,2,2,0,12
static_team,10,200,1,0,0,0,0,20
corpus_mesh,10,200,1,0,0,0,0,30
single,10,201,1,0,0,0,0,10
reflection,10,201,1,0,4,4,0,14
static_team,10,201,1,0,0,0,0,20
corpus_mesh,10,201,1,0,0,0,0,30
single,10,202,1,0,0,0,0,10
reflection,10,202,0,1,2,2,1,12
static_team,10,202,1,0,0,0,0,21
corpus_mesh,10,202,1,1,1,1,0,32
single,10,203,1,0,0,0,0,10
reflection,10,203,1,0,1,1,0,11
static_team,10,203,1,0,0,0,0,20
corpus_mesh,10,203,1,0,0,0,0,30
single,10,204,1,0,0,0,0,10
reflection,10,204,1,0,3,3,0,13
static_team,10,204,1,1,1,1,0,21
corpus_mesh,10,204,1,1,1,1,0,32
single,10,205,1,0,0,0,0,10
reflection,10,205,1,0,0,0,0,10
static_team,10,205,1,1,1,1,0,21
corpus_mesh,10,205,1,0,0,0,0,30
single,10,206,1,0,0,0,0,10
reflection,10,206,0,1,5,5,1,15
static_team,10,206,1,0,0,0,0,20
corpus_mesh,10,206,1,0,0,0,0,30
single,10,207,1,0,0,0,0,10
reflection,10,207,1,0,2,2,0,12
static_team,10,207,1,0,0,0,0,20
corpus_mesh,10,207,1,0,0,0,0,30
single,10,208,1,0,0,0,0,10
reflection,10,208,1,0,1,1,0,11
static_team,10,208,1,0,0,0,0,20
corpus_mesh,10,208,1,0,0,0,0,30
single,10,209,1,0,0,0,0,10
reflection,10,209,1,0,1,1,0,11
static_team,10,209,1,0,0,0,0,20
corpus_mesh,10,209,1,1,1,1,0,32
single,10,210,1,0,0,0,0,10
reflection,10,210,0,2,2,2,1,12
static_team,10,210,1,1,1,1,0,21
corpus_mesh,10,210,1,0,0,0,0,30
single,10,211,1,0,0,0,0,10
reflection,10,211,1,1,2,2,0,12
static_team,10,211,1,0,0,0,0,20
corpus_mesh,10,211,1,0,0,0,0,34
single,10,212,1,0,0,0,0,10
reflection,10,212,1,0,2,2,0,12
static_team,10,212,1,1,1,1,0,21
corpus_mesh,10,212,1,0,0,0,0,30
single,10,213,1,0,0,0,0,10
reflection,10,213,1,0,2,2,0,12
static_team,10,213,1,0,0,0,0,20
corpus_mesh,10,213,1,0,0,0,0,30
single,10,214,1,0,0,0,0,10
reflection,10,214,1,0,5,5,0,15
static_team,10,214,1,0,0,0,0,20
corpus_mesh,10,214,1,0,0,0,0,30
single,10,215,1,0,0,0,0,10
reflection,10,215,1,0,2,2,0,12
static_team,10,215,1,0,0,0,0,20
corpus_mesh,10,215,1,0,0,0,0,32
single,10,216,1,0,0,0,0,10
reflection,10,216,1,0,4,4,0,14
static_team,10,216,1,0,0,0,0,20
corpus_mesh,10,216,1,0,0,0,0,30
single,10,217,1,0,0,0,0,10
reflection,10,217,0,2,2,2,1,12
static_team,10,217,1,0,0,0,0,20
corpus_mesh,10,217,1,0,0,0,0,30
single,10,218,1,0,0,0,0,10
reflection,10,218,1,0,2,2,0,12
static_team,10,218,1,0,0,0,0,20
corpus_mesh,10,218,1,0,0,0,0,30
single,10,219,1,0,0,0,0,10
reflection,10,219,1,0,2,2,0,12
static_team,10,219,1,0,0,0,0,20
corpus_mesh,10,219,1,0,0,0,0,30
single,10,220,1,0,0,0,0,10
reflection,10,220,1,0,6,6,0,16
static_team,10,220,1,0,0,0,0,21
corpus_mesh,10,220,1,0,0,0,0,30
single,10,221,1,0,0,0,0,10
reflection,10,221,1,0,6,6,0,16
static_team,10,221,1,0,0,0,0,20
corpus_mesh,10,221,1,0,0,0,0,30
single,10,222,1,0,0,0,0,10
reflection,10,222,0,0,4,3,1,14
static_team,10,222,1,1,1,1,0,21
corpus_mesh,10,222,1,0,0,0,0,32
single,10,223,1,0,0,0,0,10
reflection,10,223,1,0,2,2,0,12
static_team,10,223,1,0,0,0,0,20
corpus_mesh,10,223,1,0,0,0,0,30
single,10,224,1,0,0,0,0,10
reflection,10,224,1,0,2,2,0,12
static_team,10,224,1,0,0,0,0,20
corpus_mesh,10,224,1,0,0,0,0,30
single,10,225,1,0,0,0,0,10
reflection,10,225,1,0,4,4,0,14
static_team,10,225,1,0,0,0,0,20
corpus_mesh,10,225,1,0,0,0,0,30
single,10,226,1,0,0,0,0,10
reflection,10,226,1,0,4,4,0,14
static_team,10,226,1,0,0,0,0,20
corpus_mesh,10,226,1,0,0,0,0,30
single,10,227,0,1,0,0,1,10
reflection,10,227,1,0,2,2,0,12
static_team,10,227,1,0,0,0,0,20
corpus_mesh,10,227,1,0,0,0,0,30
single,10,228,0,1,0,0,1,10
reflection,10,228,0,0,5,4,1,15
static_team,10,228,1,0,0,0,0,20
corpus_mesh,10,228,1,0,0,0,0,30
single,10,229,1,0,0,0,0,10
reflection,10,229,0,1,3,3,1,13
static_team,10,229,1,0,0,0,0,21
corpus_mesh,10,229,1,0,0,0,0,30
single,10,230,1,0,0,0,0,10
reflection,10,230,1,0,2,2,0,12
static_team,10,230,1,0,0,0,0,20
corpus_mesh,10,230,1,0,0,0,0,30
single,10,231,0,1,0,0,1,10
reflection,10,231,1,0,3,3,0,13
static_team,10,231,1,1,1,1,0,21
corpus_mesh,10,231,1,0,0,0,0,32
single,10,232,1,0,0,0,0,10
reflection,10,232,0,1,2,2,1,12
static_team,10,232,1,0,0,0,0,20
corpus_mesh,10,232,1,0,0,0,0,30
single,10,233,1,0,0,0,0,10
reflection,10,233,1,0,2,2,0,12
static_team,10,233,1,0,0,0,0,21
corpus_mesh,10,233,1,0,0,0,0,30
single,10,234,1,0,0,0,0,10
reflection,10,234,1,0,3,3,0,13
static_team,10,234,1,0,0,0,0,20
corpus_mesh,10,234,1,1,1,1,0,32
single,10,235,1,0,0,0,0,10
reflection,10,235,1,0,2,2,0,12
static_team,10,235,1,1,1,1,0,21
corpus_mesh,10,235,1,0,0,0,0,30
single,10,236,1,0,0,0,0,10
reflection,10,236,1,0,2,2,0,12
static_team,10,236,1,1,1,1,0,21
corpus_mesh,10,236,1,0,0,0,0,30
single,10,237,1,0,0,0,0,10
reflection,10,237,1,0,2,2,0,12
static_team,10,237,1,0,0,0,0,20
corpus_mesh,10,237,1,0,0,0,0,30
single,10,238,1,0,0,0,0,10
reflection,10,238,1,0,2,2,0,12
static_team,10,238,1,1,1,1,0,21
corpus_mesh,10,238,1,0,0,0,0,30
single,10,239,0,1,0,0,1,10
reflection,10,239,1,0,3,3,0,13
static_team,10,239,1,0,0,0,0,20
corpus_mesh,10,239,1,0,0,0,0,30
single,10,240,1,0,0,0,0,10
reflection,10,240,1,0,0,0,0,10
static_team,10,240,1,0,0,0,0,20
corpus_mesh,10,240,1,0,0,0,0,30
single,10,241,1,0,0,0,0,10
reflection,10,241,1,0,1,1,0,11
static_team,10,241,1,0,0,0,0,20
corpus_mesh,10,241,1,0,0,0,0,30
single,10,242,1,0,0,0,0,10
reflection,10,242,1,0,1,1,0,11
static_team,10,242,1,0,0,0,0,20
corpus_mesh,10,242,1,0,0,0,0,30
single,10,243,1,0,0,0,0,10
reflection,10,243,1,0,5,5,0,15
static_team,10,243,1,2,2,2,0,22
corpus_mesh,10,243,1,0,0,0,0,30
single,10,244,1,0,0,0,0,10
reflection,10,244,1,1,3,3,0,13
static_team,10,244,1,0,0,0,0,20
corpus_mesh,10,244,1,0,0,0,0,30
single,10,245,1,0,0,0,0,10
reflection,10,245,0,1,5,5,1,15
static_team,10,245,1,0,0,0,0,20
corpus_mesh,10,245,1,0,0,0,0,30
single,10,246,1,0,0,0,0,10
reflection,10,246,1,0,1,1,0,11
static_team,10,246,1,0,0,0,0,20
corpus_mesh,10,246,1,1,1,1,0,32
single,10,247,1,0,0,0,0,10
reflection,10,247,0,1,3,3,1,13
static_team,10,247,1,0,0,0,0,20
corpus_mesh,10,247,1,0,0,0,0,30
single,10,248,1,0,0,0,0,10
reflection,10,248,1,0,2,2,0,12
static_team,10,248,1,0,0,0,0,20
corpus_mesh,10,248,1,0,0,0,0,30
single,10,249,1,0,0,0,0,10
reflection,10,249,1,0,3,3,0,13
static_team,10,249,1,0,0,0,0,20
corpus_mesh,10,249,1,0,0,0,0,30
single,10,250,1,0,0,0,0,10
reflection,10,250,1,0,4,4,0,14
static_team,10,250,1,0,0,0,0,20
corpus_mesh,10,250,1,1,1,1,0,32
single,10,251,1,0,0,0,0,10
reflection,10,251,1,0,1,1,0,11
static_team,10,251,1,0,0,0,0,20
corpus_mesh,10,251,1,0,0,0,0,30
single,10,252,1,0,0,0,0,10
reflection,10,252,1,0,1,1,0,11
static_team,10,252,1,1,1,1,0,21
corpus_mesh,10,252,1,0,0,0,0,32
single,10,253,1,0,0,0,0,10
reflection,10,253,1,0,5,5,0,15
static_team,10,253,1,0,0,0,0,20
corpus_mesh,10,253,1,0,0,0,0,30
single,10,254,1,0,0,0,0,10
reflection,10,254,0,1,2,2,1,12
static_team,10,254,1,1,1,1,0,21
corpus_mesh,10,254,1,0,0,0,0,32
single,10,255,1,0,0,0,0,10
reflection,10,255,0,1,2,2,1,12
static_team,10,255,1,0,0,0,0,20
corpus_mesh,10,255,1,1,1,1,0,32
single,10,256,1,0,0,0,0,10
reflection,10,256,1,0,3,3,0,13
static_team,10,256,1,0,0,0,0,20
corpus_mesh,10,256,1,0,0,0,0,30
single,10,257,1,0,0,0,0,10
reflection,10,257,1,0,2,2,0,12
static_team,10,257,1,0,0,0,0,20
corpus_mesh,10,257,1,0,0,0,0,30
single,10,258,1,0,0,0,0,10
reflection,10,258,1,0,5,5,0,15
static_team,10,258,1,0,0,0,0,20
corpus_mesh,10,258,1,0,0,0,0,30
single,10,259,1,0,0,0,0,10
reflection,10,259,1,0,3,3,0,13
static_team,10,259,1,1,1,1,0,21
corpus_mesh,10,259,1,0,0,0,0,30
single,10,260,1,0,0,0,0,10
reflection,10,260,0,1,3,3,1,13
static_team,10,260,1,0,0,0,0,20
corpus_mesh,10,260,1,0,0,0,0,30
single,10,261,1,0,0,0,0,10
reflection,10,261,1,0,4,4,0,14
static_team,10,261,1,0,0,0,0,20
corpus_mesh,10,261,1,0,0,0,0,30
single,10,262,0,1,0,0,1,10
reflection,10,262,0,1,2,2,1,12
static_team,10,262,1,0,0,0,0,20
corpus_mesh,10,262,1,0,0,0,0,30
single,10,263,1,0,0,0,0,10
reflection,10,263,1,0,3,3,0,13
static_team,10,263,1,0,0,0,0,20
corpus_mesh,10,263,1,0,0,0,0,30
single,10,264,0,1,0,0,1,10
reflection,10,264,1,0,4,4,0,14
static_team,10,264,1,0,0,0,0,20
corpus_mesh,10,264,1,0,0,0,0,30
single,10,265,0,1,0,0,1,10
reflection,10,265,1,0,2,2,0,12
static_team,10,265,1,0,0,0,0,20
corpus_mesh,10,265,1,0,0,0,0,30
single,10,266,1,0,0,0,0,10
reflection,10,266,1,0,3,3,0,13
static_team,10,266,1,0,0,0,0,20
corpus_mesh,10,266,1,0,0,0,0,30
single,10,267,1,0,0,0,0,10
reflection,10,267,1,0,4,4,0,14
static_team,10,267,1,0,0,0,0,20
corpus_mesh,10,267,1,0,0,0,0,32
single,10,268,1,0,0,0,0,10
reflection,10,268,1,0,2,2,0,12
static_team,10,268,1,0,0,0,0,20
corpus_mesh,10,268,1,0,0,0,0,30
single,10,269,1,0,0,0,0,10
reflection,10,269,1,0,2,2,0,12
static_team,10,269,1,0,0,0,0,20
corpus_mesh,10,269,1,0,0,0,0,30
single,10,270,1,0,0,0,0,10
reflection,10,270,1,0,5,5,0,15
static_team,10,270,1,0,0,0,0,20
corpus_mesh,10,270,1,0,0,0,0,30
single,10,271,1,0,0,0,0,10
reflection,10,271,1,0,4,4,0,14
static_team,10,271,1,0,0,0,0,20
corpus_mesh,10,271,1,0,0,0,0,30
single,10,272,0,1,0,0,1,10
reflection,10,272,0,0,3,2,1,13
static_team,10,272,1,0,0,0,0,20
corpus_mesh,10,272,1,0,0,0,0,30
single,10,273,1,0,0,0,0,10
reflection,10,273,1,0,3,3,0,13
static_team,10,273,1,0,0,0,0,20
corpus_mesh,10,273,1,0,0,0,0,30
single,10,274,1,0,0,0,0,10
reflection,10,274,1,0,2,2,0,12
static_team,10,274,1,0,0,0,0,20
corpus_mesh,10,274,1,0,0,0,0,30
single,10,275,1,0,0,0,0,10
reflection,10,275,1,0,1,1,0,11
static_team,10,275,1,0,0,0,0,20
corpus_mesh,10,275,1,1,1,1,0,34
single,10,276,1,0,0,0,0,10
reflection,10,276,1,0,2,2,0,12
static_team,10,276,1,0,0,0,0,20
corpus_mesh,10,276,1,0,0,0,0,30
single,10,277,1,0,0,0,0,10
reflection,10,277,1,0,4,4,0,14
static_team,10,277,1,0,0,0,0,20
corpus_mesh,10,277,1,0,0,0,0,30
single,10,278,0,1,0,0,1,10
reflection,10,278,1,0,2,2,0,12
static_team,10,278,1,0,0,0,0,20
corpus_mesh,10,278,1,2,2,2,0,34
single,10,279,1,0,0,0,0,10
reflection,10,279,1,0,3,3,0,13
static_team,10,279,1,0,0,0,0,20
corpus_mesh,10,279,1,0,0,0,0,30
single,10,280,1,0,0,0,0,10
reflection,10,280,0,0,5,4,1,15
static_team,10,280,1,0,0,0,0,20
corpus_mesh,10,280,1,0,0,0,0,30
single,10,281,1,0,0,0,0,10
reflection,10,281,0,2,4,4,1,14
static_team,10,281,1,0,0,0,0,20
corpus_mesh,10,281,1,1,1,1,0,32
single,10,282,1,0,0,0,0,10
reflection,10,282,1,0,2,2,0,12
static_team,10,282,1,0,0,0,0,21
corpus_mesh,10,282,1,1,1,1,0,32
single,10,283,1,0,0,0,0,10
reflection,10,283,1,0,1,1,0,11
static_team,10,283,1,0,0,0,0,20
corpus_mesh,10,283,1,0,0,0,0,30
single,10,284,1,0,0,0,0,10
reflection,10,284,0,1,3,3,1,13
static_team,10,284,1,2,2,2,0,22
corpus_mesh,10,284,1,0,0,0,0,30
single,10,285,0,1,0,0,1,10
reflection,10,285,1,1,5,5,0,15
static_team,10,285,1,0,0,0,0,20
corpus_mesh,10,285,1,0,0,0,0,30
single,10,286,1,0,0,0,0,10
reflection,10,286,0,0,3,2,1,13
static_team,10,286,1,0,0,0,0,20
corpus_mesh,10,286,1,1,1,1,0,32
single,10,287,1,0,0,0,0,10
reflection,10,287,1,0,3,3,0,13
static_team,10,287,1,0,0,0,0,20
corpus_mesh,10,287,1,1,1,1,0,32
single,10,288,0,2,0,0,1,10
reflection,10,288,0,1,4,4,1,14
static_team,10,288,1,0,0,0,0,20
corpus_mesh,10,288,1,0,0,0,0,32
single,10,289,1,0,0,0,0,10
reflection,10,289,1,0,2,2,0,12
static_team,10,289,1,0,0,0,0,20
corpus_mesh,10,289,1,1,1,1,0,34
single,10,290,1,0,0,0,0,10
reflection,10,290,1,0,5,5,0,15
static_team,10,290,1,0,0,0,0,20
corpus_mesh,10,290,1,0,0,0,0,30
single,10,291,1,0,0,0,0,10
reflection,10,291,1,0,3,3,0,13
static_team,10,291,1,0,0,0,0,20
corpus_mesh,10,291,1,0,0,0,0,30
single,10,292,1,0,0,0,0,10
reflection,10,292,1,0,2,2,0,12
static_team,10,292,1,0,0,0,0,20
corpus_mesh,10,292,1,0,0,0,0,30
single,10,293,1,0,0,0,0,10
reflection,10,293,1,2,4,4,0,14
static_team,10,293,1,0,0,0,0,20
corpus_mesh,10,293,1,0,0,0,0,30
single,10,294,0,1,0,0,1,10
reflection,10,294,1,0,1,1,0,11
static_team,10,294,1,0,0,0,0,20
corpus_mesh,10,294,1,1,1,1,0,32
single,10,295,1,0,0,0,0,10
reflection,10,295,1,0,3,3,0,13
static_team,10,295,1,0,0,0,0,20
corpus_mesh,10,295,0,0,0,0,1,32
single,10,296,1,0,0,0,0,10
reflection,10,296,1,0,2,2,0,12
static_team,10,296,1,1,1,1,0,21
corpus_mesh,10,296,1,0,0,0,0,30
single,10,297,1,0,0,0,0,10
reflection,10,297,1,0,1,1,0,11
static_team,10,297,1,0,0,0,0,20
corpus_mesh,10,297,1,0,0,0,0,30
single,10,298,0,1,0,0,1,10
reflection,10,298,1,0,5,5,0,15
static_team,10,298,1,0,0,0,0,20
corpus_mesh,10,298,1,0,0,0,0,30
single,10,299,1,0,0,0,0,10
reflection,10,299,1,1,3,3,0,13
static_team,10,299,1,0,0,0,0,21
corpus_mesh,10,299,1,0,0,0,0,32
single,10,300,1,0,0,0,0,10
reflection,10,300,1,0,3,3,0,13
static_team,10,300,1,1,1,1,0,21
corpus_mesh,10,300,1,0,0,0,0,30
single,10,301,1,0,0,0,0,10
reflection,10,301,1,0,2,2,0,12
static_team,10,301,1,0,0,0,0,20
corpus_mesh,10,301,1,0,0,0,0,30
single,10,302,0,1,0,0,1,10
reflection,10,302,0,1,0,0,1,10
static_team,10,302,1,0,0,0,0,20
corpus_mesh,10,302,1,0,0,0,0,30
single,10,303,1,0,0,0,0,10
reflection,10,303,1,0,4,4,0,14
static_team,10,303,1,0,0,0,0,20
corpus_mesh,10,303,1,1,1,1,0,32
single,10,304,1,0,0,0,0,10
reflection,10,304,0,1,1,1,1,11
static_team,10,304,1,0,0,0,0,20
corpus_mesh,10,304,1,0,0,0,0,30
single,10,305,1,0,0,0,0,10
reflection,10,305,1,0,1,1,0,11
static_team,10,305,1,1,1,1,0,21
corpus_mesh,10,305,1,0,0,0,0,30
single,10,306,0,1,0,0,1,10
reflection,10,306,1,0,3,3,0,13
static_team,10,306,1,0,0,0,0,20
corpus_mesh,10,306,1,0,0,0,0,30
single,10,307,1,0,0,0,0,10
reflection,10,307,0,1,2,2,1,12
static_team,10,307,1,0,0,0,0,20
corpus_mesh,10,307,1,0,0,0,0,30
single,10,308,1,0,0,0,0,10
reflection,10,308,1,0,3,3,0,13
static_team,10,308,1,0,0,0,0,20
corpus_mesh,10,308,1,1,1,1,0,32
single,10,309,1,0,0,0,0,10
reflection,10,309,1,1,5,5,0,15
static_team,10,309,1,0,0,0,0,20
corpus_mesh,10,309,1,1,1,1,0,32
single,10,310,0,1,0,0,1,10
reflection,10,310,1,0,4,4,0,14
static_team,10,310,1,0,0,0,0,20
corpus_mesh,10,310,1,0,0,0,0,30
single,10,311,0,1,0,0,1,10
reflection,10,311,1,0,2,2,0,12
static_team,10,311,1,0,0,0,0,20
corpus_mesh,10,311,1,1,1,1,0,34
single,10,312,1,0,0,0,0,10
reflection,10,312,1,0,4,4,0,14
static_team,10,312,1,0,0,0,0,20
corpus_mesh,10,312,1,1,1,1,0,32
single,10,313,1,0,0,0,0,10
reflection,10,313,1,0,6,6,0,16
static_team,10,313,1,0,0,0,0,20
corpus_mesh,10,313,1,0,0,0,0,30
single,10,314,1,0,0,0,0,10
reflection,10,314,1,0,1,1,0,11
static_team,10,314,1,0,0,0,0,20
corpus_mesh,10,314,1,1,1,1,0,32
single,10,315,1,0,0,0,0,10
reflection,10,315,1,0,5,5,0,15
static_team,10,315,1,0,0,0,0,20
corpus_mesh,10,315,1,0,0,0,0,30
single,10,316,1,0,0,0,0,10
reflection,10,316,1,0,4,4,0,14
static_team,10,316,1,0,0,0,0,20
corpus_mesh,10,316,1,0,0,0,0,30
single,10,317,0,2,0,0,1,10
reflection,10,317,1,0,3,3,0,13
static_team,10,317,1,0,0,0,0,20
corpus_mesh,10,317,1,0,0,0,0,30
single,10,318,1,0,0,0,0,10
reflection,10,318,1,0,1,1,0,11
static_team,10,318,1,0,0,0,0,20
corpus_mesh,10,318,1,0,0,0,0,30
single,10,319,1,0,0,0,0,10
reflection,10,319,1,0,3,3,0,13
static_team,10,319,1,0,0,0,0,20
corpus_mesh,10,319,1,1,1,1,0,32
single,10,320,1,0,0,0,0,10
reflection,10,320,1,0,2,2,0,12
static_team,10,320,1,0,0,0,0,20
corpus_mesh,10,320,1,0,0,0,0,30
single,10,321,1,0,0,0,0,10
reflection,10,321,1,0,1,1,0,11
static_team,10,321,1,0,0,0,0,20
corpus_mesh,10,321,1,0,0,0,0,32
single,10,322,0,1,0,0,1,10
reflection,10,322,1,0,3,3,0,13
static_team,10,322,1,0,0,0,0,20
corpus_mesh,10,322,1,0,0,0,0,32
single,10,323,1,0,0,0,0,10
reflection,10,323,1,0,2,2,0,12
static_team,10,323,1,0,0,0,0,20
corpus_mesh,10,323,1,0,0,0,0,30
single,10,324,1,0,0,0,0,10
reflection,10,324,1,0,0,0,0,10
static_team,10,324,1,0,0,0,0,20
corpus_mesh,10,324,1,0,0,0,0,30
single,10,325,1,0,0,0,0,10
reflection,10,325,1,0,1,1,0,11
static_team,10,325,1,1,1,1,0,21
corpus_mesh,10,325,1,1,1,1,0,32
single,10,326,1,0,0,0,0,10
reflection,10,326,1,0,2,2,0,12
static_team,10,326,1,0,0,0,0,20
corpus_mesh,10,326,1,0,0,0,0,30
single,10,327,1,0,0,0,0,10
reflection,10,327,0,1,4,4,1,14
static_team,10,327,1,0,0,0,0,20
corpus_mesh,10,327,1,0,0,0,0,30
single,10,328,1,0,0,0,0,10
reflection,10,328,1,0,3,3,0,13
static_team,10,328,1,1,1,1,0,21
corpus_mesh,10,328,1,0,0,0,0,30
single,10,329,0,1,0,0,1,10
reflection,10,329,1,0,2,2,0,12
static_team,10,329,1,0,0,0,0,20
corpus_mesh,10,329,1,0,0,0,0,30
single,10,330,1,0,0,0,0,10
reflection,10,330,1,0,3,3,0,13
static_team,10,330,1,0,0,0,0,20
corpus_mesh,10,330,1,0,0,0,0,30
single,10,331,1,0,0,0,0,10
reflection,10,331,1,0,5,5,0,15
static_team,10,331,1,1,1,1,0,21
corpus_mesh,10,331,1,0,0,0,0,32
single,10,332,0,1,0,0,1,10
reflection,10,332,1,0,3,3,0,13
static_team,10,332,1,1,1,1,0,21
corpus_mesh,10,332,1,0,0,0,0,30
single,10,333,1,0,0,0,0,10
reflection,10,333,1,0,4,4,0,14
static_team,10,333,1,0,0,0,0,20
corpus_mesh,10,333,1,0,0,0,0,30
single,10,334,1,0,0,0,0,10
reflection,10,334,0,2,3,3,1,13
static_team,10,334,1,0,0,0,0,20
corpus_mesh,10,334,1,0,0,0,0,30
single,10,335,1,0,0,0,0,10
reflection,10,335,1,0,3,3,0,13
static_team,10,335,1,0,0,0,0,20
corpus_mesh,10,335,1,0,0,0,0,30
single,10,336,1,0,0,0,0,10
reflection,10,336,1,0,5,5,0,15
static_team,10,336,1,1,1,1,0,21
corpus_mesh,10,336,1,0,0,0,0,30
single,10,337,1,0,0,0,0,10
reflection,10,337,1,0,1,1,0,11
static_team,10,337,1,1,1,1,0,21
corpus_mesh,10,337,1,0,0,0,0,30
single,10,338,1,0,0,0,0,10
reflection,10,338,1,0,1,1,0,11
static_team,10,338,1,0,0,0,0,20
corpus_mesh,10,338,1,0,0,0,0,30
