architecture,horizon,run,success,errors_introduced,errors_detected,errors_recovered,escaped_errors,agent_calls
reflection,10,887,1,0,2,2,0,12
static_team,10,887,1,0,0,0,0,20
corpus_mesh,10,887,1,1,1,1,0,22
single,10,888,0,1,0,0,1,10
reflection,10,888,1,0,3,3,0,13
static_team,10,888,1,0,0,0,0,20
corpus_mesh,10,888,1,0,0,0,0,20
single,10,889,1,0,0,0,0,10
reflection,10,889,1,0,5,5,0,15
static_team,10,889,1,1,1,1,0,21
corpus_mesh,10,889,1,0,0,0,0,20
single,10,890,1,0,0,0,0,10
reflection,10,890,1,0,2,2,0,12
static_team,10,890,1,0,0,0,0,21
corpus_mesh,10,890,1,0,0,0,0,22
single,10,891,1,0,0,0,0,10
reflection,10,891,1,0,2,2,0,12
static_team,10,891,1,1,1,1,0,21
corpus_mesh,10,891,1,0,0,0,0,21
single,10,892,1,0,0,0,0,10
reflection,10,892,1,0,3,3,0,13
static_team,10,892,1,0,0,0,0,20
corpus_mesh,10,892,1,0,0,0,0,25
single,10,893,1,0,0,0,0,10
reflection,10,893,1,0,5,5,0,15
static_team,10,893,1,1,1,1,0,21
corpus_mesh,10,893,1,0,0,0,0,21
single,10,894,0,1,0,0,1,10
reflection,10,894,0,0,3,2,1,13
static_team,10,894,1,0,0,0,0,20
corpus_mesh,10,894,1,1,1,1,0,22
single,10,895,1,0,0,0,0,10
reflection,10,895,0,1,3,3,1,13
static_team,10,895,1,0,0,0,0,20
corpus_mesh,10,895,1,0,0,0,0,20
single,10,896,1,0,0,0,0,10
reflection,10,896,1,0,2,2,0,12
static_team,10,896,1,0,0,0,0,20
corpus_mesh,10,896,1,0,0,0,0,24
single,10,897,1,0,0,0,0,10
reflection,10,897,1,0,4,4,0,14
static_team,10,897,1,0,0,0,0,20
corpus_mesh,10,897,1,1,1,1,0,23
single,10,898,1,0,0,0,0,10
reflection,10,898,1,1,2,2,0,12
static_team,10,898,1,0,0,0,0,20
corpus_mesh,10,898,1,0,0,0,0,20
single,10,899,1,0,0,0,0,10
reflection,10,899,1,0,4,4,0,14
static_team,10,899,1,0,0,0,0,21
corpus_mesh,10,899,1,1,1,1,0,23
single,10,900,1,0,0,0,0,10
reflection,10,900,1,0,3,3,0,13
static_team,10,900,1,0,0,0,0,20
corpus_mesh,10,900,1,2,2,2,0,24
single,10,901,1,0,0,0,0,10
reflection,10,901,0,1,1,1,1,11
static_team,10,901,1,0,0,0,0,20
corpus_mesh,10,901,1,1,1,1,0,22
single,10,902,1,0,0,0,0,10
reflection,10,902,1,0,5,5,0,15
static_team,10,902,1,1,1,1,0,21
corpus_mesh,10,902,1,0,0,0,0,20
single,10,903,1,0,0,0,0,10
reflection,10,903,0,1,1,1,1,11
static_team,10,903,1,0,0,0,0,20
corpus_mesh,10,903,1,0,0,0,0,20
single,10,904,1,0,0,0,0,10
reflection,10,904,1,0,2,2,0,12
static_team,10,904,1,0,0,0,0,20
corpus_mesh,10,904,1,0,0,0,0,23
single,10,905,1,0,0,0,0,10
reflection,10,905,1,0,2,2,0,12
static_team,10,905,1,0,0,0,0,21
corpus_mesh,10,905,1,0,0,0,0,22
single,10,906,0,1,0,0,1,10
reflection,10,906,1,1,5,5,0,15
static_team,10,906,1,0,0,0,0,20
corpus_mesh,10,906,1,0,0,0,0,21
single,10,907,1,0,0,0,0,10
reflection,10,907,1,0,3,3,0,13
static_team,10,907,1,1,1,1,0,22
corpus_mesh,10,907,1,0,0,0,0,20
single,10,908,1,0,0,0,0,10
reflection,10,908,1,0,4,4,0,14
static_team,10,908,1,0,0,0,0,20
corpus_mesh,10,908,1,0,0,0,0,21
single,10,909,1,0,0,0,0,10
reflection,10,909,1,0,1,1,0,11
static_team,10,909,1,1,1,1,0,21
corpus_mesh,10,909,1,0,0,0,0,24
single,10,910,1,0,0,0,0,10
reflection,10,910,1,0,7,7,0,17
static_team,10,910,1,0,0,0,0,20
corpus_mesh,10,910,1,0,0,0,0,21
single,10,911,1,0,0,0,0,10
reflection,10,911,1,0,3,3,0,13
static_team,10,911,1,1,1,1,0,21
corpus_mesh,10,911,1,0,0,0,0,20
single,10,912,1,0,0,0,0,10
reflection,10,912,1,0,2,2,0,12
static_team,10,912,1,1,1,1,0,21
corpus_mesh,10,912,1,1,1,1,0,22
single,10,913,1,0,0,0,0,10
reflection,10,913,1,0,3,3,0,13
static_team,10,913,1,0,0,0,0,20
corpus_mesh,10,913,1,0,0,0,0,21
single,10,914,1,0,0,0,0,10
reflection,10,914,1,0,3,3,0,13
static_team,10,914,1,0,0,0,0,20
corpus_mesh,10,914,1,0,0,0,0,22
single,10,915,1,0,0,0,0,10
reflection,10,915,1,0,1,1,0,11
static_team,10,915,1,0,0,0,0,20
corpus_mesh,10,915,1,0,0,0,0,23
single,10,916,1,0,0,0,0,10
reflection,10,916,0,1,4,4,1,14
static_team,10,916,1,0,0,0,0,20
corpus_mesh,10,916,1,1,1,1,0,23
single,10,917,0,1,0,0,1,10
reflection,10,917,1,0,2,2,0,12
static_team,10,917,1,0,0,0,0,20
corpus_mesh,10,917,1,0,0,0,0,20
single,10,918,1,0,0,0,0,10
reflection,10,918,1,0,5,5,0,15
static_team,10,918,1,0,0,0,0,20
corpus_mesh,10,918,1,0,0,0,0,21
single,10,919,1,0,0,0,0,10
reflection,10,919,1,0,2,2,0,12
static_team,10,919,1,0,0,0,0,20
corpus_mesh,10,919,1,0,0,0,0,21
single,10,920,1,0,0,0,0,10
reflection,10,920,1,0,1,1,0,11
static_team,10,920,1,0,0,0,0,20
corpus_mesh,10,920,1,0,0,0,0,22
single,10,921,1,0,0,0,0,10
reflection,10,921,1,0,2,2,0,12
static_team,10,921,1,1,1,1,0,21
corpus_mesh,10,921,1,0,0,0,0,22
single,10,922,0,1,0,0,1,10
reflection,10,922,1,0,3,3,0,13
static_team,10,922,1,0,0,0,0,20
corpus_mesh,10,922,1,0,0,0,0,22
single,10,923,1,0,0,0,0,10
reflection,10,923,1,0,2,2,0,12
static_team,10,923,1,0,0,0,0,20
corpus_mesh,10,923,1,0,0,0,0,21
single,10,924,1,0,0,0,0,10
reflection,10,924,1,0,2,2,0,12
static_team,10,924,1,0,0,0,0,20
corpus_mesh,10,924,1,2,2,2,0,24
single,10,925,1,0,0,0,0,10
reflection,10,925,1,0,3,3,0,13
static_team,10,925,1,0,0,0,0,20
corpus_mesh,10,925,1,0,0,0,0,20
single,10,926,1,0,0,0,0,10
reflection,10,926,1,0,4,4,0,14
static_team,10,926,1,0,0,0,0,20
corpus_mesh,10,926,1,0,0,0,0,21
single,10,927,1,0,0,0,0,10
reflection,10,927,1,0,1,1,0,11
static_team,10,927,1,0,0,0,0,20
corpus_mesh,10,927,1,1,1,1,0,22
single,10,928,1,0,0,0,0,10
reflection,10,928,1,0,3,3,0,13
static_team,10,928,1,0,0,0,0,20
corpus_mesh,10,928,1,0,0,0,0,20
single,10,929,0,1,0,0,1,10
reflection,10,929,1,0,2,2,0,12
static_team,10,929,1,0,0,0,0,20
corpus_mesh,10,929,1,0,0,0,0,20
single,10,930,1,0,0,0,0,10
reflection,10,930,0,1,3,3,1,13
static_team,10,930,1,1,1,1,0,21
corpus_mesh,10,930,1,0,0,0,0,22
single,10,931,1,0,0,0,0,10
reflection,10,931,1,1,3,3,0,13
static_team,10,931,1,0,0,0,0,20
corpus_mesh,10,931,1,1,1,1,0,22
single,10,932,1,0,0,0,0,10
reflection,10,932,1,0,4,4,0,14
static_team,10,932,1,0,0,0,0,20
corpus_mesh,10,932,1,0,0,0,0,20
single,10,933,1,0,0,0,0,10
reflection,10,933,1,0,1,1,0,11
static_team,10,933,1,1,1,1,0,21
corpus_mesh,10,933,1,1,1,1,0,25
single,10,934,1,0,0,0,0,10
reflection,10,934,1,0,3,3,0,13
static_team,10,934,1,0,0,0,0,20
corpus_mesh,10,934,1,0,0,0,0,22
single,10,935,1,0,0,0,0,10
reflection,10,935,1,0,2,2,0,12
static_team,10,935,1,0,0,0,0,20
corpus_mesh,10,935,1,0,0,0,0,22
single,10,936,1,0,0,0,0,10
reflection,10,936,1,0,4,4,0,14
static_team,10,936,1,0,0,0,0,20
corpus_mesh,10,936,1,0,0,0,0,20
single,10,937,1,0,0,0,0,10
reflection,10,937,1,0,3,3,0,13
static_team,10,937,1,1,1,1,0,21
corpus_mesh,10,937,1,0,0,0,0,21
single,10,938,1,0,0,0,0,10
reflection,10,938,1,0,2,2,0,12
static_team,10,938,1,0,0,0,0,20
corpus_mesh,10,938,1,0,0,0,0,21
single,10,939,0,1,0,0,1,10
reflection,10,939,0,0,2,1,1,12
static_team,10,939,1,0,0,0,0,20
corpus_mesh,10,939,1,1,1,1,0,23
single,10,940,1,0,0,0,0,10
reflection,10,940,1,0,1,1,0,11
static_team,10,940,1,0,0,0,0,20
corpus_mesh,10,940,1,0,0,0,0,23
single,10,941,1,0,0,0,0,10
reflection,10,941,1,1,2,2,0,12
static_team,10,941,1,0,0,0,0,20
corpus_mesh,10,941,1,0,0,0,0,21
single,10,942,1,0,0,0,0,10
reflection,10,942,1,0,3,3,0,13
static_team,10,942,1,0,0,0,0,20
corpus_mesh,10,942,1,0,0,0,0,20
single,10,943,0,1,0,0,1,10
reflection,10,943,1,1,3,3,0,13
static_team,10,943,1,0,0,0,0,20
corpus_mesh,10,943,1,0,0,0,0,21
single,10,944,0,1,0,0,1,10
reflection,10,944,1,0,2,2,0,12
static_team,10,944,1,1,1,1,0,21
corpus_mesh,10,944,1,0,0,0,0,21
single,10,945,0,1,0,0,1,10
reflection,10,945,1,0,4,4,0,14
static_team,10,945,1,0,0,0,0,20
corpus_mesh,10,945,1,0,0,0,0,20
single,10,946,1,0,0,0,0,10
reflection,10,946,1,0,3,3,0,13
static_team,10,946,1,0,0,0,0,20
corpus_mesh,10,946,1,1,1,1,0,23
single,10,947,1,0,0,0,0,10
reflection,10,947,1,0,4,4,0,14
static_team,10,947,1,1,1,1,0,21
corpus_mesh,10,947,1,0,0,0,0,21
single,10,948,1,0,0,0,0,10
reflection,10,948,1,0,4,4,0,14
static_team,10,948,1,0,0,0,0,21
corpus_mesh,10,948,1,0,0,0,0,20
single,10,949,1,0,0,0,0,10
reflection,10,949,1,0,2,2,0,12
static_team,10,949,1,1,1,1,0,23
corpus_mesh,10,949,1,0,0,0,0,20
single,10,950,1,0,0,0,0,10
reflection,10,950,1,0,1,1,0,11
static_team,10,950,0,2,2,1,1,22
corpus_mesh,10,950,1,1,1,1,0,22
single,10,951,1,0,0,0,0,10
reflection,10,951,0,1,3,3,1,13
static_team,10,951,1,1,1,1,0,21
corpus_mesh,10,951,1,0,0,0,0,21
single,10,952,1,0,0,0,0,10
reflection,10,952,0,1,2,2,1,12
static_team,10,952,1,0,0,0,0,20
corpus_mesh,10,952,1,0,0,0,0,21
single,10,953,1,0,0,0,0,10
reflection,10,953,1,0,2,2,0,12
static_team,10,953,1,0,0,0,0,20
corpus_mesh,10,953,1,0,0,0,0,22
single,10,954,1,0,0,0,0,10
reflection,10,954,1,0,5,5,0,15
static_team,10,954,1,0,0,0,0,20
corpus_mesh,10,954,1,0,0,0,0,22
single,10,955,1,0,0,0,0,10
reflection,10,955,1,0,1,1,0,11
static_team,10,955,1,0,0,0,0,20
corpus_mesh,10,955,1,0,0,0,0,21
single,10,956,1,0,0,0,0,10
reflection,10,956,1,0,4,4,0,14
static_team,10,956,1,0,0,0,0,20
corpus_mesh,10,956,1,0,0,0,0,20
single,10,957,0,2,0,0,1,10
reflection,10,957,0,1,1,1,1,11
static_team,10,957,1,0,0,0,0,20
corpus_mesh,10,957,1,1,1,1,0,25
single,10,958,1,0,0,0,0,10
reflection,10,958,1,0,3,3,0,13
static_team,10,958,1,0,0,0,0,20
corpus_mesh,10,958,1,1,1,1,0,23
single,10,959,1,0,0,0,0,10
reflection,10,959,0,0,4,3,1,14
static_team,10,959,1,0,0,0,0,20
corpus_mesh,10,959,1,0,0,0,0,22
single,10,960,1,0,0,0,0,10
reflection,10,960,1,0,5,5,0,15
static_team,10,960,1,0,0,0,0,21
corpus_mesh,10,960,1,0,0,0,0,22
single,10,961,0,1,0,0,1,10
reflection,10,961,0,1,4,4,1,14
static_team,10,961,1,0,0,0,0,20
corpus_mesh,10,961,1,0,0,0,0,21
single,10,962,1,0,0,0,0,10
reflection,10,962,0,0,1,0,1,11
static_team,10,962,1,1,1,1,0,21
corpus_mesh,10,962,1,0,0,0,0,22
single,10,963,1,0,0,0,0,10
reflection,10,963,1,0,1,1,0,11
static_team,10,963,1,0,0,0,0,20
corpus_mesh,10,963,1,1,1,1,0,22
single,10,964,1,0,0,0,0,10
reflection,10,964,1,0,4,4,0,14
static_team,10,964,1,0,0,0,0,20
corpus_mesh,10,964,1,0,0,0,0,20
single,10,965,0,1,0,0,1,10
reflection,10,965,1,0,3,3,0,13
static_team,10,965,1,0,0,0,0,20
corpus_mesh,10,965,1,0,0,0,0,21
single,10,966,0,1,0,0,1,10
reflection,10,966,1,0,4,4,0,14
static_team,10,966,1,1,1,1,0,21
corpus_mesh,10,966,1,0,0,0,0,22
single,10,967,1,0,0,0,0,10
reflection,10,967,1,0,0,0,0,10
static_team,10,967,1,0,0,0,0,20
corpus_mesh,10,967,1,0,0,0,0,20
single,10,968,1,0,0,0,0,10
reflection,10,968,1,0,5,5,0,15
static_team,10,968,1,0,0,0,0,20
corpus_mesh,10,968,1,0,0,0,0,22
single,10,969,0,1,0,0,1,10
reflection,10,969,1,0,2,2,0,12
static_team,10,969,1,0,0,0,0,20
corpus_mesh,10,969,1,0,0,0,0,22
single,10,970,0,1,0,0,1,10
reflection,10,970,1,0,4,4,0,14
static_team,10,970,1,0,0,0,0,20
corpus_mesh,10,970,1,0,0,0,0,22
single,10,971,0,1,0,0,1,10
reflection,10,971,0,1,1,1,1,11
static_team,10,971,1,0,0,0,0,20
corpus_mesh,10,971,1,0,0,0,0,20
single,10,972,1,0,0,0,0,10
reflection,10,972,1,0,2,2,0,12
static_team,10,972,1,0,0,0,0,21
corpus_mesh,10,972,1,0,0,0,0,21
single,10,973,0,1,0,0,1,10
reflection,10,973,1,0,4,4,0,14
static_team,10,973,1,0,0,0,0,20
corpus_mesh,10,973,1,0,0,0,0,20
single,10,974,1,0,0,0,0,10
reflection,10,974,1,0,4,4,0,14
static_team,10,974,1,2,2,2,0,22
corpus_mesh,10,974,1,0,0,0,0,20
single,10,975,1,0,0,0,0,10
reflection,10,975,1,0,4,4,0,14
static_team,10,975,1,0,0,0,0,20
corpus_mesh,10,975,1,0,0,0,0,20
single,10,976,1,0,0,0,0,10
reflection,10,976,1,0,2,2,0,12
static_team,10,976,1,0,0,0,0,20
corpus_mesh,10,976,1,0,0,0,0,22
single,10,977,1,0,0,0,0,10
reflection,10,977,1,0,5,5,0,15
static_team,10,977,1,1,1,1,0,21
corpus_mesh,10,977,1,1,1,1,0,22
single,10,978,1,0,0,0,0,10
reflection,10,978,1,0,3,3,0,13
static_team,10,978,1,0,0,0,0,20
corpus_mesh,10,978,1,0,0,0,0,20
single,10,979,1,0,0,0,0,10
reflection,10,979,1,0,1,1,0,11
static_team,10,979,1,0,0,0,0,21
corpus_mesh,10,979,1,1,1,1,0,23
single,10,980,0,1,0,0,1,10
reflection,10,980,1,1,1,1,0,11
static_team,10,980,1,0,0,0,0,20
corpus_mesh,10,980,1,0,0,0,0,20
single,10,981,0,1,0,0,1,10
reflection,10,981,1,1,7,7,0,17
static_team,10,981,1,1,1,1,0,21
corpus_mesh,10,981,1,0,0,0,0,23
single,10,982,1,0,0,0,0,10
reflection,10,982,1,0,2,2,0,12
static_team,10,982,1,0,0,0,0,20
corpus_mesh,10,982,1,0,0,0,0,20
single,10,983,1,0,0,0,0,10
reflection,10,983,0,0,3,2,1,13
static_team,10,983,1,1,1,1,0,21
corpus_mesh,10,983,1,0,0,0,0,21
single,10,984,1,0,0,0,0,10
reflection,10,984,1,0,1,1,0,11
static_team,10,984,1,0,0,0,0,20
corpus_mesh,10,984,1,1,1,1,0,22
single,10,985,1,0,0,0,0,10
reflection,10,985,1,0,3,3,0,13
static_team,10,985,1,0,0,0,0,20
corpus_mesh,10,985,1,0,0,0,0,22
single,10,986,1,0,0,0,0,10
reflection,10,986,1,0,1,1,0,11
static_team,10,986,1,0,0,0,0,20
corpus_mesh,10,986,1,0,0,0,0,22
single,10,987,1,0,0,0,0,10
reflection,10,987,0,1,2,2,1,12
static_team,10,987,1,0,0,0,0,20
corpus_mesh,10,987,1,0,0,0,0,21
single,10,988,1,0,0,0,0,10
reflection,10,988,1,0,3,3,0,13
static_team,10,988,1,0,0,0,0,20
corpus_mesh,10,988,1,0,0,0,0,22
single,10,989,1,0,0,0,0,10
reflection,10,989,1,0,4,4,0,14
static_team,10,989,1,1,1,1,0,21
corpus_mesh,10,989,1,0,0,0,0,20
single,10,990,1,0,0,0,0,10
reflection,10,990,0,0,3,2,1,13
static_team,10,990,1,0,0,0,0,20
corpus_mesh,10,990,1,0,0,0,0,22
single,10,991,1,0,0,0,0,10
reflection,10,991,1,0,4,4,0,14
static_team,10,991,1,0,0,0,0,20
corpus_mesh,10,991,1,0,0,0,0,21
single,10,992,1,0,0,0,0,10
reflection,10,992,1,0,5,5,0,15
static_team,10,992,1,0,0,0,0,20
corpus_mesh,10,992,0,0,0,0,1,24
single,10,993,1,0,0,0,0,10
reflection,10,993,1,0,3,3,0,13
static_team,10,993,1,0,0,0,0,20
corpus_mesh,10,993,1,0,0,0,0,23
single,10,994,1,0,0,0,0,10
reflection,10,994,0,1,3,3,1,13
static_team,10,994,1,0,0,0,0,20
corpus_mesh,10,994,1,0,0,0,0,20
single,10,995,0,1,0,0,1,10
reflection,10,995,1,0,4,4,0,14
static_team,10,995,1,0,0,0,0,21
corpus_mesh,10,995,1,0,0,0,0,22
single,10,996,1,0,0,0,0,10
reflection,10,996,1,0,1,1,0,11
static_team,10,996,1,1,1,1,0,21
corpus_mesh,10,996,1,0,0,0,0,23
single,10,997,1,0,0,0,0,10
reflection,10,997,0,1,3,3,1,13
static_team,10,997,1,0,0,0,0,20
corpus_mesh,10,997,1,0,0,0,0,23
single,10,998,0,1,0,0,1,10
reflection,10,998,1,0,5,5,0,15
static_team,10,998,1,0,0,0,0,21
corpus_mesh,10,998,1,0,0,0,0,20
single,10,999,1,0,0,0,0,10
reflection,10,999,1,1,2,2,0,12
static_team,10,999,1,0,0,0,0,20
corpus_mesh,10,999,1,0,0,0,0,21
single,25,0,1,0,0,0,0,25
reflection,25,0,0,2,5,5,1,30
static_team,25,0,1,0,0,0,0,50
corpus_mesh,25,0,1,0,0,0,0,53
single,25,1,1,0,0,0,0,25
reflection,25,1,1,0,7,7,0,32
static_team,25,1,1,1,1,1,0,51
corpus_mesh,25,1,1,1,1,1,0,53
single,25,2,1,0,0,0,0,25
reflection,25,2,1,0,6,6,0,31
static_team,25,2,1,0,0,0,0,50
corpus_mesh,25,2,1,2,2,2,0,56
single,25,3,0,1,0,0,1,25
reflection,25,3,0,1,9,9,1,34
static_team,25,3,1,0,0,0,0,50
corpus_mesh,25,3,1,0,0,0,0,53
single,25,4,1,0,0,0,0,25
reflection,25,4,1,1,7,7,0,32
static_team,25,4,1,2,2,2,0,52
corpus_mesh,25,4,1,2,2,2,0,54
single,25,5,1,0,0,0,0,25
reflection,25,5,1,0,4,4,0,29
static_team,25,5,1,0,0,0,0,50
corpus_mesh,25,5,1,0,0,0,0,53
single,25,6,1,0,0,0,0,25
reflection,25,6,0,1,5,5,1,30
static_team,25,6,1,2,2,2,0,52
corpus_mesh,25,6,1,0,0,0,0,55
single,25,7,1,0,0,0,0,25
reflection,25,7,1,0,4,4,0,29
static_team,25,7,1,0,0,0,0,50
corpus_mesh,25,7,1,0,0,0,0,50
single,25,8,0,1,0,0,1,25
reflection,25,8,0,1,8,8,1,33
static_team,25,8,1,0,0,0,0,50
corpus_mesh,25,8,1,1,1,1,0,54
single,25,9,1,0,0,0,0,25
reflection,25,9,0,1,8,8,1,33
static_team,25,9,1,0,0,0,0,51
corpus_mesh,25,9,1,2,2,2,0,56
single,25,10,1,0,0,0,0,25
reflection,25,10,0,2,10,10,1,35
static_team,25,10,1,1,1,1,0,51
corpus_mesh,25,10,1,1,1,1,0,55
single,25,11,0,2,0,0,1,25
reflection,25,11,1,0,7,7,0,32
static_team,25,11,1,1,1,1,0,51
corpus_mesh,25,11,1,1,1,1,0,56
single,25,12,1,0,0,0,0,25
reflection,25,12,1,0,7,7,0,32
static_team,25,12,1,0,0,0,0,50
corpus_mesh,25,12,1,0,0,0,0,53
single,25,13,1,0,0,0,0,25
reflection,25,13,1,0,6,6,0,31
static_team,25,13,1,0,0,0,0,50
corpus_mesh,25,13,1,0,0,0,0,52
single,25,14,1,0,0,0,0,25
reflection,25,14,1,0,8,8,0,33
static_team,25,14,1,0,0,0,0,50
corpus_mesh,25,14,1,0,0,0,0,55
single,25,15,0,1,0,0,1,25
reflection,25,15,1,0,10,10,0,35
static_team,25,15,1,0,0,0,0,50
corpus_mesh,25,15,1,0,0,0,0,55
single,25,16,1,0,0,0,0,25
reflection,25,16,1,0,7,7,0,32
static_team,25,16,1,1,1,1,0,51
corpus_mesh,25,16,1,0,0,0,0,53
single,25,17,0,1,0,0,1,25
reflection,25,17,1,1,9,9,0,34
static_team,25,17,1,0,0,0,0,50
corpus_mesh,25,17,1,1,1,1,0,53
single,25,18,1,0,0,0,0,25
reflection,25,18,1,0,7,7,0,32
static_team,25,18,1,0,0,0,0,50
corpus_mesh,25,18,1,0,0,0,0,56
single,25,19,1,0,0,0,0,25
reflection,25,19,1,2,9,9,0,34
static_team,25,19,1,1,1,1,0,51
corpus_mesh,25,19,1,0,0,0,0,51
single,25,20,1,0,0,0,0,25
reflection,25,20,1,0,5,5,0,30
static_team,25,20,1,0,0,0,0,50
corpus_mesh,25,20,1,0,0,0,0,52
single,25,21,1,0,0,0,0,25
reflection,25,21,0,0,9,8,1,34
static_team,25,21,1,0,0,0,0,50
corpus_mesh,25,21,1,0,0,0,0,54
single,25,22,1,0,0,0,0,25
reflection,25,22,0,2,9,9,1,34
static_team,25,22,0,1,1,0,1,51
corpus_mesh,25,22,1,0,0,0,0,52
single,25,23,1,0,0,0,0,25
reflection,25,23,1,0,6,6,0,31
static_team,25,23,1,1,1,1,0,52
corpus_mesh,25,23,1,0,0,0,0,53
single,25,24,1,0,0,0,0,25
reflection,25,24,1,2,10,10,0,35
static_team,25,24,1,0,0,0,0,50
corpus_mesh,25,24,1,0,0,0,0,51
single,25,25,1,0,0,0,0,25
reflection,25,25,1,0,6,6,0,31
static_team,25,25,1,1,1,1,0,51
corpus_mesh,25,25,1,1,1,1,0,55
single,25,26,1,0,0,0,0,25
reflection,25,26,1,0,5,5,0,30
static_team,25,26,1,1,1,1,0,51
corpus_mesh,25,26,1,0,0,0,0,56
single,25,27,1,0,0,0,0,25
reflection,25,27,0,1,11,10,1,36
static_team,25,27,1,0,0,0,0,50
corpus_mesh,25,27,1,1,1,1,0,56
single,25,28,1,0,0,0,0,25
reflection,25,28,0,0,6,5,1,31
static_team,25,28,1,1,1,1,0,51
corpus_mesh,25,28,1,2,2,2,0,59
single,25,29,0,1,0,0,1,25
reflection,25,29,1,0,8,8,0,33
static_team,25,29,1,0,0,0,0,50
corpus_mesh,25,29,1,0,0,0,0,54
single,25,30,1,0,0,0,0,25
reflection,25,30,0,1,5,5,1,30
static_team,25,30,1,0,0,0,0,50
corpus_mesh,25,30,1,0,0,0,0,53
single,25,31,1,0,0,0,0,25
reflection,25,31,1,0,9,9,0,34
static_team,25,31,1,0,0,0,0,50
corpus_mesh,25,31,1,0,0,0,0,52
single,25,32,1,0,0,0,0,25
reflection,25,32,0,1,6,5,1,31
static_team,25,32,1,0,0,0,0,50
corpus_mesh,25,32,1,1,1,1,0,54
single,25,33,1,0,0,0,0,25
reflection,25,33,1,0,5,5,0,30
static_team,25,33,1,0,0,0,0,50
corpus_mesh,25,33,1,0,0,0,0,54
single,25,34,1,0,0,0,0,25
reflection,25,34,0,1,7,7,1,32
static_team,25,34,1,1,1,1,0,51
corpus_mesh,25,34,1,0,0,0,0,52
single,25,35,1,0,0,0,0,25
reflection,25,35,1,0,7,7,0,32
static_team,25,35,1,0,0,0,0,50
corpus_mesh,25,35,1,1,1,1,0,53
single,25,36,1,0,0,0,0,25
reflection,25,36,1,0,10,10,0,35
static_team,25,36,1,1,1,1,0,52
corpus_mesh,25,36,1,0,0,0,0,50
single,25,37,1,0,0,0,0,25
reflection,25,37,1,0,10,10,0,35
static_team,25,37,1,2,2,2,0,53
corpus_mesh,25,37,1,0,0,0,0,55
single,25,38,0,1,0,0,1,25
reflection,25,38,1,0,3,3,0,28
static_team,25,38,1,0,0,0,0,50
corpus_mesh,25,38,1,0,0,0,0,56
single,25,39,1,0,0,0,0,25
reflection,25,39,0,0,11,10,1,36
static_team,25,39,1,0,0,0,0,52
corpus_mesh,25,39,1,0,0,0,0,50
single,25,40,1,0,0,0,0,25
reflection,25,40,1,0,8,8,0,33
static_team,25,40,1,0,0,0,0,50
corpus_mesh,25,40,1,1,1,1,0,57
single,25,41,0,1,0,0,1,25
reflection,25,41,1,1,9,9,0,34
static_team,25,41,1,0,0,0,0,50
corpus_mesh,25,41,1,0,0,0,0,51
single,25,42,1,0,0,0,0,25
reflection,25,42,1,0,8,8,0,33
static_team,25,42,1,0,0,0,0,50
corpus_mesh,25,42,1,0,0,0,0,53
single,25,43,1,0,0,0,0,25
reflection,25,43,1,1,10,10,0,35
static_team,25,43,1,0,0,0,0,50
corpus_mesh,25,43,1,0,0,0,0,53
single,25,44,1,0,0,0,0,25
reflection,25,44,0,1,6,6,1,31
static_team,25,44,1,1,1,1,0,51
corpus_mesh,25,44,1,1,1,1,0,54
single,25,45,0,1,0,0,1,25
reflection,25,45,1,1,11,11,0,36
static_team,25,45,1,0,0,0,0,50
corpus_mesh,25,45,1,0,0,0,0,53
single,25,46,0,1,0,0,1,25
reflection,25,46,1,1,7,6,0,32
static_team,25,46,1,0,0,0,0,50
corpus_mesh,25,46,1,1,1,1,0,54
single,25,47,1,0,0,0,0,25
reflection,25,47,1,0,8,8,0,33
static_team,25,47,1,0,0,0,0,50
corpus_mesh,25,47,1,0,0,0,0,53
single,25,48,1,0,0,0,0,25
reflection,25,48,0,1,11,10,1,36
static_team,25,48,1,0,0,0,0,50
corpus_mesh,25,48,1,0,0,0,0,53
single,25,49,1,0,0,0,0,25
reflection,25,49,0,1,13,12,1,38
static_team,25,49,1,0,0,0,0,50
corpus_mesh,25,49,1,1,1,1,0,54
single,25,50,1,0,0,0,0,25
reflection,25,50,1,0,6,6,0,31
static_team,25,50,1,0,0,0,0,51
corpus_mesh,25,50,1,0,0,0,0,52
single,25,51,0,1,0,0,1,25
reflection,25,51,0,2,7,7,1,32
static_team,25,51,1,1,1,1,0,51
corpus_mesh,25,51,1,0,0,0,0,51
single,25,52,1,0,0,0,0,25
reflection,25,52,1,0,7,7,0,32
static_team,25,52,1,2,2,2,0,53
corpus_mesh,25,52,1,0,0,0,0,51
single,25,53,1,0,0,0,0,25
reflection,25,53,1,0,11,11,0,36
static_team,25,53,1,0,0,0,0,50
corpus_mesh,25,53,1,0,0,0,0,51
single,25,54,1,0,0,0,0,25
reflection,25,54,0,2,5,5,1,30
static_team,25,54,1,2,2,2,0,52
corpus_mesh,25,54,1,0,0,0,0,55
single,25,55,1,0,0,0,0,25
reflection,25,55,1,0,8,8,0,33
static_team,25,55,1,0,0,0,0,50
corpus_mesh,25,55,1,0,0,0,0,51
single,25,56,1,0,0,0,0,25
reflection,25,56,0,2,10,10,1,35
static_team,25,56,1,0,0,0,0,50
corpus_mesh,25,56,1,1,1,1,0,53
single,25,57,0,1,0,0,1,25
